gesture,sequence_id,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
question,1,0.0,0.0,0.0,0.1844346599432855,-0.017393302614917,-0.07882383357294587,0.3725950861823777,-0.12570322201796885,-0.0992186763817054,0.5025971298147224,-0.2724760191402757,-0.11281017924032513,0.5446379917971274,-0.4344591700663754,-0.12462757478483048,0.33964895434018894,-0.45536425789837953,-0.04696119875154356,0.40932870437113994,-0.7044605824461972,-0.10069474725307523,0.4255216625241894,-0.8585998122264529,-0.14290106730443392,0.4345700620540943,-1.0,-0.1760399771330375,0.22111377106606328,-0.5065323837055716,-0.041479995977726156,0.22228953871769908,-0.6939612189640137,-0.1354377497395951,0.1613506302029649,-0.519400569917164,-0.1720560192508225,0.1395515859415631,-0.39164104915591613,-0.1794744153165294,0.10653445022048327,-0.5168412341398839,-0.04578659508086121,0.09600216554271665,-0.7031092536417839,-0.14239958473693937,0.06470721898555477,-0.5266889515771357,-0.13806309513897466,0.065635734963178,-0.40081344628525545,-0.11384963926277962,-0.006845665806359362,-0.5045602600890212,-0.0565970849049845,-0.02035508437520023,-0.6641471984249545,-0.1297728460416775,-0.03525891843549865,-0.553754468839984,-0.12510545276579654,-0.02112249850594234,-0.4589624885789728,-0.10657672532213831
question,1,0.0,0.0,0.0,0.17690504209649574,-0.001960377977832885,-0.09586047411842054,0.3737065117141775,-0.10113821296059315,-0.12262639282644522,0.5086195749421759,-0.24284933260091876,-0.13887858728019886,0.5473607435941702,-0.4070902429239024,-0.15356038417164525,0.34049959959303805,-0.4392745202941126,-0.07087325439184639,0.4195743369745639,-0.6883276879885075,-0.13287781035005095,0.4408355183373561,-0.8516578383628447,-0.1765403414244312,0.45305865364996567,-1.0,-0.20982944000655274,0.22311333591225005,-0.5034000111618284,-0.060115366241057684,0.22693905143071189,-0.6992270745234976,-0.16890199763311425,0.1570459555542258,-0.5233484043279976,-0.2063936408214124,0.1281114596468459,-0.3868611580142985,-0.2098273158054246,0.10658268221754066,-0.5219550989071402,-0.06040197151786383,0.0994988772312312,-0.711489828849727,-0.1720304688826093,0.05668828318481917,-0.5306674697040272,-0.1671602374210936,0.05129250191338028,-0.3992291997033062,-0.13762857108291882,-0.010774081786933412,-0.5166673684618657,-0.06823394202400347,-0.023681166729886474,-0.6718840782017865,-0.15203283869445752,-0.04368590291696231,-0.5709804400405224,-0.14984198253856348,-0.030172685374699866,-0.4871277016379848,-0.1304570320161035
question,1,0.0,0.0,0.0,0.17646401761929303,0.006778417632176159,-0.11001631747692588,0.38652587438667874,-0.08548784545068795,-0.14019692106794784,0.5357466034694149,-0.23001255320973527,-0.1556838211781674,0.580882742147149,-0.40166900675935535,-0.16778984324538637,0.35633742379311,-0.42644993437801143,-0.07834147911306523,0.44734260373264606,-0.6791054187974297,-0.14210205935063674,0.47258502529627006,-0.8469672884613682,-0.18557787832146663,0.4897244947864232,-1.0,-0.21834906638206195,0.234838026870105,-0.5001479362260155,-0.05894617939365281,0.24486337442455403,-0.7008268758774051,-0.16811375550693972,0.17004905057813688,-0.5230013023347989,-0.20267413597252396,0.14013037110177812,-0.38491560651931406,-0.20322949839505774,0.11419107712618516,-0.5268383896102561,-0.05217704605719624,0.1110992827772787,-0.7173532140011275,-0.1658265475698113,0.06367513914979091,-0.5336119411320123,-0.15893873160311295,0.05875595154636536,-0.4034375121786369,-0.1270082327765429,-0.00468272426357101,-0.5266733820028081,-0.053875284754449616,-0.01428559877542924,-0.6765654021846833,-0.13943311650677592,-0.039974767197078036,-0.557869199395081,-0.13534827235418903,-0.02860760298329418,-0.4596178780453255,-0.11336061404585508
question,1,0.0,0.0,0.0,0.1763835047141442,0.013384722567595982,-0.12058909426996753,0.38772602573269926,-0.06894029326261202,-0.15952630270843146,0.5414567137227625,-0.20583567272617007,-0.1824973096789784,0.5978394959626696,-0.3778749145536289,-0.20187575260863957,0.3693067011981442,-0.41488757279045857,-0.09847812384960328,0.463354090694107,-0.6727363639193863,-0.16908336699929086,0.4929157596583131,-0.84763659447348,-0.2155608301753124,0.5125845037884055,-1.0,-0.24974871963052808,0.24538119671527575,-0.4927632222521393,-0.07701433100072703,0.24390429114928983,-0.6995138846928278,-0.19011408248109352,0.16138400150709747,-0.5268248215373961,-0.22177663491545582,0.1348616360251788,-0.38611682124166896,-0.22144677938066104,0.12094438984734014,-0.5234661789197536,-0.0691930135584984,0.11122235875686946,-0.7221822407313785,-0.18569551400451265,0.05876212695779244,-0.5467340110969648,-0.1745950793831249,0.054940511309972455,-0.41528030582093256,-0.14103534022411782,0.0010336934813208755,-0.5242757003585615,-0.07111085892044165,-0.013714771921617836,-0.6805058268036773,-0.16007276766981413,-0.04251714019502194,-0.5630936083598049,-0.15440676700362987,-0.03221382483896366,-0.46048161970842255,-0.1313109396444082
question,1,0.0,0.0,0.0,0.1764824164395472,0.0076191339084567145,-0.11831901603340877,0.3836891380722399,-0.06842770277322427,-0.1550624669773975,0.5351109147843928,-0.20137647852654367,-0.17675068304814848,0.595375353183589,-0.36700543885435977,-0.19423849967757773,0.37000199950585827,-0.4220012906509078,-0.08676463606092748,0.46303309801600184,-0.674598648948214,-0.1559660283652071,0.49198490536815553,-0.8457498742513385,-0.20138428869243283,0.5141477092868298,-1.0,-0.23436251015742487,0.2476068959426441,-0.4971356282352755,-0.06514939279891144,0.24578149694600374,-0.7053629115131977,-0.17919025335743816,0.163023782848886,-0.5281336893649607,-0.2116777463384784,0.13744266988649276,-0.38835974049347577,-0.21006313000568028,0.1256781804312564,-0.5281174006954623,-0.0575521214087697,0.11286562615020623,-0.7280379834884212,-0.17710197412279768,0.05902491830259807,-0.5472157615005158,-0.16708741975708766,0.05715490194292205,-0.417036550739085,-0.13183153875130868,0.0074729518882914025,-0.5331091812958276,-0.05917587606347731,-0.006529984827581391,-0.6935057798081099,-0.14949457419073134,-0.036855131209564324,-0.5670549577415173,-0.1433741208615228,-0.02689864155141746,-0.45963854770413315,-0.11834656044051434
question,1,0.0,0.0,0.0,0.17849054770949796,-0.0018802151472381333,-0.11433789989770235,0.382806787604121,-0.07900959218969807,-0.1516026725259368,0.5313682442834875,-0.20434715183217192,-0.1755298819320237,0.5848977936331966,-0.37116497003827487,-0.1962027583597299,0.36916166332263867,-0.4303660362125852,-0.0849413317314369,0.4601894109592923,-0.6758176572996156,-0.15701665459510483,0.48894646574968803,-0.8459535355811059,-0.20731145089056782,0.5089321244720578,-1.0,-0.2440671842342837,0.24905661781093535,-0.5052319876173081,-0.06669178176364553,0.24499223026192743,-0.7164478344753669,-0.1839754261416807,0.16435450884918654,-0.5431507148965282,-0.22041995227745265,0.13599869401921236,-0.4007560797263545,-0.22200930542270608,0.1274155132893529,-0.5359659991536484,-0.062062576720680065,0.11168067298375103,-0.735661370140833,-0.18220851164837026,0.059816553340033794,-0.5585191396338974,-0.1731870409729122,0.055136961617123094,-0.42516243656621816,-0.1392054266045844,0.007993846380130967,-0.5398861770394571,-0.06669296502060625,-0.008630020528204996,-0.6961672820844508,-0.15694260704897375,-0.03681869932389452,-0.5704124203026244,-0.15133209346630797,-0.02792672582639534,-0.46054497853049065,-0.1272694892258039
question,1,0.0,0.0,0.0,0.17803200415179815,-0.003060556633301144,-0.11610135695389409,0.38001777626089617,-0.08143508064598623,-0.15518184431427662,0.5174971195368702,-0.21232837934506466,-0.18109917605190112,0.5737140359411717,-0.37436839157459584,-0.2037574476717964,0.3622543098156444,-0.4313405656617002,-0.08770566108973782,0.45149760215069473,-0.675601194256258,-0.1635248045213546,0.47913658006882287,-0.8482459352847365,-0.21482192881967987,0.4923004897485105,-1.0,-0.25041041425939076,0.24169832625264087,-0.5059642500129378,-0.06892075917098384,0.2245036799376508,-0.7250514905733888,-0.19349380480876138,0.14618180503443237,-0.5560507399923099,-0.23157846931184775,0.11685953015615198,-0.41373217470015194,-0.23070046547803444,0.12138769966690051,-0.5364394711417326,-0.06420183689073256,0.09186452103844471,-0.7349397614799542,-0.1888800001136303,0.045536114478819424,-0.5587794539691385,-0.18133863508167197,0.04386137570794355,-0.4257774521989686,-0.14524824353241877,0.00272819647262321,-0.5379186504154296,-0.06888089334274576,-0.026819918793022555,-0.6929564959371884,-0.16138292553532513,-0.05124431479791695,-0.5720840152346279,-0.15794165785857034,-0.0379972603109926,-0.4662787731933294,-0.13354650827196402
question,1,0.0,0.0,0.0,0.16755549279790238,-0.015325756388965401,-0.11609896681963365,0.35793408482833383,-0.11019283197188097,-0.1556740012998402,0.48432738607393994,-0.25280434091372883,-0.18295047233729375,0.5321605121937326,-0.4135298772372308,-0.20699709719262602,0.3253067936813194,-0.449840430873226,-0.07438272573116309,0.40099015342027455,-0.6890996268587686,-0.14477546987320938,0.4154877011779816,-0.8568856569835888,-0.1936822583228124,0.41483894049448156,-1.0,-0.22695690274302188,0.21183930220593877,-0.5104908070336522,-0.05335484389852437,0.1809559817484026,-0.7288013518321731,-0.17460217214556537,0.10902220881853916,-0.5664019757713042,-0.2144048345410615,0.08584857018634362,-0.4296511783520382,-0.21253653644557113,0.09921766427798531,-0.529115603168277,-0.04668293397907713,0.056514334351759954,-0.7287439820744279,-0.16786868881766864,0.013338734285807653,-0.5660271291995146,-0.16365351795209737,0.012727356171179892,-0.43993745232587655,-0.12765262887287268,-0.011333902191136013,-0.51906540630471,-0.04933105446065311,-0.05272198062717025,-0.6729477127539589,-0.13869328971385164,-0.07450086885372735,-0.5635296212594929,-0.13614663865746368,-0.06041998792892711,-0.46209258931862107,-0.11073855515961584
question,1,0.0,0.0,0.0,0.16655479545387467,-0.021680337053174504,-0.12023964869739263,0.34398780113531685,-0.11711524284576577,-0.1612224677075762,0.4684106221512883,-0.2570361423578931,-0.18979352162584107,0.5119394729621124,-0.42012073666247257,-0.21506926560547335,0.3139136995050246,-0.4560873855052369,-0.07666137485670549,0.384094670913089,-0.6981237378322266,-0.14792563684496954,0.3986460511520588,-0.8619663729447344,-0.198205083786222,0.3989870559223424,-1.0,-0.23175381409060097,0.20154578179201568,-0.5140675692293714,-0.05278850121783045,0.16639970396577486,-0.722654882546158,-0.17229634156304344,0.0992154307175634,-0.5650287354256069,-0.21316513652283084,0.07654397551316577,-0.4311387212159808,-0.21361115842340714,0.09203256311064605,-0.5317604583294823,-0.04395640369014979,0.04585268933305041,-0.7245195044791419,-0.16306340133678268,0.005775194120146038,-0.5632918826227651,-0.16184602305613396,0.005914573113588495,-0.4352964354101972,-0.12907696693886628,-0.01355074492407057,-0.5243672124693769,-0.04521361625957404,-0.05455076842174357,-0.6735147150654152,-0.13234946725367613,-0.07660365068797269,-0.5716211442293253,-0.1323476560883803,-0.06332093260133294,-0.4724217059628976,-0.10992210263005449
question,1,0.0,0.0,0.0,0.16552669259469793,-0.02345750897215878,-0.12094973976608477,0.3385574032443885,-0.12383851438293655,-0.15791080627857904,0.46120105597312133,-0.2725729305533488,-0.18101615028201998,0.4918594112106396,-0.44226769511676234,-0.20115085489515863,0.29822046806952146,-0.45815258468731135,-0.07122363436411275,0.3704403426849298,-0.7010873003699429,-0.1367648515388263,0.38233586412436227,-0.8629764884802628,-0.18382628604862053,0.38383353874076176,-1.0,-0.21624654703327137,0.18555954104324987,-0.5134327185558911,-0.044428992808648975,0.16146464640397243,-0.7373757986617788,-0.15769002548056057,0.09463264467845856,-0.592102794563598,-0.19778546434516706,0.06995000955425193,-0.45894105817506287,-0.1994658705760509,0.07527742742926657,-0.5273692729434739,-0.03272220728170395,0.03679585486988995,-0.7335629479083868,-0.1480095380004568,-0.004051217009108472,-0.5800592302515407,-0.1502954376509966,-0.004577899044862801,-0.4537785037254005,-0.12094009772497627,-0.03262432322184484,-0.5194121564226525,-0.030889771179143374,-0.0682603443080156,-0.6797503760385247,-0.11559960063042939,-0.08979264096464172,-0.5842375463009247,-0.11885381969873482,-0.07603025075577699,-0.4862575996937255,-0.10043671669356345
question,1,0.0,0.0,0.0,0.16444710944532537,-0.024581786588464626,-0.1283509846651713,0.33196287866230917,-0.12981265148438315,-0.1658193291065193,0.4521991187785268,-0.2829676787775528,-0.18830868750511484,0.48794285084894445,-0.44892606148751457,-0.2076502394161618,0.290656656548796,-0.45518101086599194,-0.07019216213951263,0.3601909689562977,-0.6969773706644021,-0.13411755808511736,0.3719384200869065,-0.8611179331014281,-0.1803819264792856,0.37169300497510155,-1.0,-0.21263590711963098,0.18129151910795524,-0.5074129202619558,-0.03908710007662439,0.1512181548790538,-0.7355334823763948,-0.15317886378168988,0.08603203621801893,-0.5933572171322546,-0.19503826990952616,0.06192183577891664,-0.46125163241561035,-0.1969279154814418,0.07208422439134743,-0.51989884300083,-0.02417956296503807,0.029764258217827955,-0.7295333690243815,-0.14235265834079788,-0.010039653413750991,-0.5782328066598892,-0.14814133595107476,-0.010141377795178718,-0.4510956192130865,-0.11953553596199666,-0.03470056439469257,-0.5108902254794285,-0.0197070532200903,-0.07013699931914498,-0.6709425694357002,-0.10830402584101387,-0.08986309151512072,-0.579841862653502,-0.11565024783659221,-0.0750147504465851,-0.48338909146858355,-0.0991685275593381
question,1,0.0,0.0,0.0,0.1645117340865441,-0.026436957286004772,-0.125925223275528,0.32586001376216195,-0.12714517701343048,-0.16916507846706194,0.44421257214619436,-0.27564942215382315,-0.1999752936597838,0.4792813701043291,-0.4424588771247896,-0.22788836431058862,0.28598443086386033,-0.4500332694121644,-0.07763197199728569,0.35210122762323826,-0.6977536470983123,-0.14539130958000668,0.3667194044269166,-0.8638856934446117,-0.1925195401027666,0.3682521560657575,-1.0,-0.22507696097832405,0.1749490217483657,-0.5010248434022531,-0.050420124368689936,0.1391116238146661,-0.7151902442640352,-0.16532935659080736,0.07879659120901333,-0.5689508677068542,-0.20485362764728238,0.06309615602557615,-0.4421379926497784,-0.20641289482534353,0.06657098322248853,-0.513346281368326,-0.039096814761768885,0.02075116404431095,-0.7164003048847575,-0.15505400236675468,-0.011358423442744053,-0.5663297772040383,-0.15707618058863382,-0.006489733045171505,-0.44199698081598315,-0.12824593681470273,-0.03791199853581453,-0.5041410986286028,-0.03855417105028733,-0.07694381740855347,-0.659240274220694,-0.1260581090771487,-0.08942196631327719,-0.5657516172631937,-0.13188263299302447,-0.07068174319355619,-0.4667467416734905,-0.11500669538266581
question,1,0.0,0.0,0.0,0.1642170171223951,-0.02468421442617088,-0.12378936637332082,0.32863247089851166,-0.128568183781474,-0.1599066306621071,0.44433007656236856,-0.28088323341050797,-0.1827671130277534,0.47962601274903627,-0.44550534178323364,-0.20288066885395736,0.28381971887109164,-0.45495899026616404,-0.06637915179311223,0.3513136712913226,-0.7000115494696072,-0.1291399552105591,0.36579714891280296,-0.8621706234147773,-0.17666649471293253,0.3680421750932368,-1.0,-0.21068360716334575,0.1750661339627565,-0.5070612707598671,-0.03781879000586036,0.14736740649713376,-0.726659251971249,-0.151676398439135,0.08550943117370716,-0.5860887437069034,-0.19699360965836984,0.060874563819664405,-0.45917898549911257,-0.20263435221227946,0.06733111864927639,-0.5207873164938221,-0.024831360142983986,0.030160499107629656,-0.731122538407274,-0.14140221945776354,-0.008160673729294797,-0.5835129818456205,-0.14992117688524176,-0.01250631903215532,-0.45642687824774847,-0.12458926030029498,-0.03793034556310582,-0.5119483455021921,-0.022077952919729592,-0.06981628395050206,-0.6709544673249498,-0.11026552912320867,-0.08852122456764946,-0.5834949344022143,-0.11962425488667201,-0.07722772691234725,-0.48789897620186434,-0.1052868364661831
question,1,0.0,0.0,0.0,0.1708952357420427,-0.026061007659650935,-0.11956408346081086,0.34154990004267843,-0.1250048293986837,-0.15521786330761783,0.45802713448190663,-0.2816716458141468,-0.17738789183476356,0.48202464116444665,-0.4534740223275455,-0.19667114729872276,0.2960597722320807,-0.46087535658932144,-0.0654299286617363,0.3640989240548979,-0.7021899638356657,-0.12747432964783212,0.37553729868146185,-0.8625575316157147,-0.1728547290278721,0.37588467845189694,-1.0,-0.20499273471083893,0.18324827601698152,-0.5105076484197758,-0.03863419959100246,0.16025629506502842,-0.7323789280981154,-0.1475836369099,0.10019862305981715,-0.5833222893595993,-0.18670908054070934,0.08043352276556077,-0.4565965655113547,-0.18925699547590555,0.07332363709876683,-0.5206787551382556,-0.027016763426106576,0.0352566319998203,-0.7296480154540758,-0.14025913781962396,0.0022756575844021655,-0.5701147824524361,-0.1425853777396581,0.0055506076057413685,-0.4454819852197938,-0.11459866841330306,-0.03620162177946495,-0.5119277724117792,-0.025232061950332185,-0.06753582739953727,-0.6782122801500483,-0.10993126516974412,-0.08368370807969631,-0.5811585502819021,-0.11417461491928926,-0.06760574136885375,-0.485014825130843,-0.09746293002070663
question,2,0.0,0.0,0.0,0.2252705811979288,-0.003346589109674008,-0.07254846370996297,0.43119715671318515,-0.16259904243067538,-0.07618932367201889,0.5663128812932089,-0.3631592364694501,-0.07347974430790061,0.5853832647787819,-0.5482708838078241,-0.06225189195904369,0.3545962162655663,-0.4688513638170134,0.01574306024477992,0.38869468937243257,-0.718754309210963,-0.015953114527063866,0.3983509792559156,-0.8408055220752157,-0.042530457811643683,0.4228430104835229,-1.0,-0.0694274859223962,0.22310246392724792,-0.4853188145602769,0.024628156929250997,0.23600673056422253,-0.6200376514979732,-0.02653296927736194,0.2012120108766178,-0.3998273200114542,-0.051044976110602214,0.22375604170002283,-0.35647201833756365,-0.06256893644107281,0.09876162928201807,-0.4667989264257003,0.020647123282119057,0.10236125119574255,-0.5785204949798454,-0.051126855351915586,0.08858058078885009,-0.3664860489252743,-0.03997666192675898,0.11461153369034258,-0.3212603634407151,-0.021263460387214207,-0.010827311613149145,-0.4397238745661666,0.010038076590658427,-0.007335513099865871,-0.5252760536418708,-0.03676814112158367,-0.009006911263237828,-0.3928323446360974,-0.016502556915165254,0.0018648300928066892,-0.3534594650388042,0.004439040581469327
question,2,0.0,0.0,0.0,0.36515218495980767,0.023902850217289155,-0.09285622582247147,0.7237713169476528,-0.2590069426404802,-0.08345384707632633,0.9510606324352653,-0.6080522906212217,-0.0780938714806319,1.0,-0.8846866922739146,-0.06059450349587597,0.6420993270323081,-0.6111052384916427,0.11239826436511363,0.754856001273076,-0.84044481297229,0.05509954898960916,0.7598547744415962,-0.7321115898871462,0.014966630123371568,0.7825673947238015,-0.7423316344657356,-0.014561289451636109,0.4082754426967596,-0.6913266194051949,0.11422685145866798,0.42689279938568375,-0.9305704447991711,0.026960683515120747,0.3723458689368397,-0.5975018151784509,-0.01735913082449695,0.40918168663008764,-0.539313157896173,-0.03331012875142772,0.18242972124984125,-0.7064748662090806,0.0868074587410168,0.18315995412117725,-0.909268241329103,-0.02787274447496562,0.1581573858627143,-0.5921505651549631,-0.019932914210032893,0.19392086118387714,-0.525232928209942,0.00668651577899133,-0.012356731566196356,-0.7016887465055878,0.05027430025281529,-0.014334988621364491,-0.834080206918032,-0.01812798301015415,-0.02359947673400189,-0.6588142893916653,0.0015025143050082165,0.003335600700283257,-0.6109432634056552,0.026083178871774804
question,2,0.0,0.0,0.0,0.3782369765409113,0.0054110396396264025,-0.08112756079390303,0.7253375555035594,-0.2795449678802423,-0.06136974570521919,0.9539978346588965,-0.6228182416320842,-0.050315673745380644,1.0,-0.9056703608830473,-0.03334073918220623,0.6373183401375995,-0.5819015629280231,0.189548878300097,0.7574804150684638,-0.8123558491892761,0.17159981591643936,0.7765470192336776,-0.7548565016955487,0.1407285651842855,0.8021037462042789,-0.7823686721031465,0.11245010716854326,0.41280422885368995,-0.6556250811989978,0.19789554354732275,0.41962646578670637,-0.9075026992029102,0.1541133780394053,0.37344224568610174,-0.6245657098005917,0.11051619432834163,0.4168227872401675,-0.5488177636422874,0.08873267693610964,0.1958648654316796,-0.6736408789738605,0.17495022095238452,0.18679224698389135,-0.8826199468370189,0.10565142659306377,0.16641015111897584,-0.6158755053231593,0.10132519874824819,0.20606989698992773,-0.5375505201060087,0.11052996698501417,0.006445631868139252,-0.6765312718520218,0.1420543895514766,-0.011334952958219178,-0.8201223484230692,0.10753684230588201,-0.0193146449633598,-0.6783208637569411,0.12121227371533247,0.01080148913665829,-0.6251778335493154,0.13485574770734002
question,2,0.0,0.0,0.0,0.3876374490957249,0.001405894275607657,-0.06774977303951465,0.7286536496983547,-0.27273836851277905,-0.03668305501847084,0.952699184459933,-0.59788198782085,-0.015625235012746385,1.0,-0.87151794800989,0.008196594441056585,0.6378228227803557,-0.5516215593832162,0.2352833053011469,0.7598157980100497,-0.7722631975557052,0.2564071779173632,0.7876161878932475,-0.7540549104903653,0.24037804456155043,0.8073255334682051,-0.8027701521005439,0.2169352278315873,0.42277379824813904,-0.6201445880015519,0.25009965630679554,0.4347735061262804,-0.8625381652995059,0.24438750776265408,0.39695961087339005,-0.6168906759232653,0.20243536894828268,0.43177491602982593,-0.5438229557738433,0.17527249995112237,0.21831586118336221,-0.6364279085514254,0.23549597927784147,0.2148954736503229,-0.8449177277150672,0.20510713506382386,0.20209235033757345,-0.6113037979348943,0.19294175002356695,0.23042443467022017,-0.5307353643167826,0.18869807601366678,0.04182845142099363,-0.6299795677599999,0.21110203823793647,0.03871632095690734,-0.7787971825825106,0.20292997826304787,0.03328464914694309,-0.6710116083674806,0.21423113497191115,0.05163394986266086,-0.6368352334326783,0.2207843052931676
question,2,0.0,0.0,0.0,0.38223326433217075,0.013127491601788097,-0.07606081598082273,0.7265549180964974,-0.26386291426284725,-0.053091498893068495,0.95049045585801,-0.5948999925079407,-0.03791246872351159,1.0,-0.8685946904743216,-0.016988764891381885,0.6373173575582286,-0.573099500718928,0.1858485091028459,0.7510268925850809,-0.7946403215815546,0.17723178528769737,0.770234360910363,-0.7601508839380832,0.1544082756725948,0.7905604592724429,-0.805915441247915,0.13038249023287016,0.41890887279333405,-0.6448759615238673,0.19541606382873253,0.42569984427194424,-0.8891991799822452,0.15948078739108823,0.37990594593928273,-0.6132894032269944,0.12159450628477574,0.4187858592369558,-0.5454247789847477,0.10232506972900543,0.2084746544677982,-0.6582772077898348,0.17542144884136787,0.19963371490939427,-0.8664891530962476,0.1109379742953788,0.1810551107149285,-0.6015792177106539,0.10720962342980458,0.21440682345071466,-0.5252857018324801,0.11604940259368068,0.026596441709719792,-0.6500953166287149,0.1462987467748496,0.022694606749662175,-0.795918957198516,0.11246715569516202,0.015476655075811058,-0.6696079267224122,0.12516526427268654,0.038222956759335416,-0.636581647633926,0.13784331516044088
question,2,0.0,0.0,0.0,0.21453354627371246,-0.008479655287712785,-0.07870172107501332,0.41433436742223184,-0.16588001549035664,-0.09138525323795542,0.5525813845554237,-0.35327855030312677,-0.09653198298472454,0.5763973964668132,-0.5325868913158799,-0.09197305719755994,0.3288469584227107,-0.46839224482678776,-0.0068003547366267125,0.3614262484886212,-0.7146004562328538,-0.05531282555771819,0.35652256608968774,-0.8374171511271217,-0.08977919057773182,0.3596002407487765,-0.9912817346970946,-0.116516450022944,0.2028256461062844,-0.4850960310372324,0.00641149568595227,0.21008326873719738,-0.6223461211535495,-0.04593864775036829,0.1832901535154771,-0.39548857347308924,-0.06107419089972963,0.20367036835038743,-0.3454346733213447,-0.06517481435660692,0.08021586620600674,-0.46371063755250613,0.005389371369987059,0.08444339862218798,-0.5753425058374126,-0.0660754932537582,0.0780087428289315,-0.3621940811354981,-0.047103509421677014,0.09921569644827623,-0.3130789700109464,-0.022696598555087644,-0.027419066250925786,-0.43487814993116325,-0.0026449495621117744,-0.02685506736619804,-0.5228275448821018,-0.04897134215892163,-0.024093629743912954,-0.38924034027242665,-0.026078995922187265,-0.012779748682266306,-0.34678863174868835,-0.0026205968421390002
question,2,0.0,0.0,0.0,0.20199512240582004,0.004402280960573242,-0.08134822763575923,0.4130991347586837,-0.14399347002620802,-0.09380545617874682,0.5541944077829566,-0.32734251689885363,-0.09658498427761787,0.5768856804212673,-0.5088243625581778,-0.08945674485589417,0.3414608303689682,-0.46146907062511006,-0.02072222852751299,0.37412734279244614,-0.7079784949626037,-0.06813599159591743,0.3721322500838905,-0.8385637134848131,-0.09925630619031149,0.3852102356961127,-1.0,-0.1250512281832891,0.2157908610028069,-0.4805504204604314,-0.007977824056462541,0.22096136147675555,-0.6080187691841611,-0.06121263747100828,0.1840019599041681,-0.3850445309995073,-0.07346331214003081,0.20817997435486876,-0.3416431413717545,-0.07639037199068742,0.09407108627802191,-0.46171214001673944,-0.008831903845866887,0.09471771858241723,-0.5664745154117165,-0.08197619725622482,0.07985862329247884,-0.3560940781682197,-0.06047117071126882,0.10577028784607197,-0.3162223246415252,-0.03533753465045206,-0.01210079144074481,-0.433702406151072,-0.016911936299008286,-0.011386196130715209,-0.5188932512060801,-0.06483850200868566,-0.015292630896315978,-0.38506535028322714,-0.04037557534878706,-0.0034799947610321662,-0.3488266534304285,-0.016286619749951766
question,2,0.0,0.0,0.0,0.20088967872075275,-0.01645491047435918,-0.06885139811226386,0.3879257198279702,-0.15194370350607084,-0.0829692938865141,0.5208532261255598,-0.3160157730219005,-0.09075799378598498,0.5430041491071466,-0.4866658225488822,-0.09044282886826,0.3207278888664752,-0.4518692958141943,-0.018776412840649986,0.34790946907680226,-0.7009368541999138,-0.07176670527417697,0.3427063696648009,-0.8421768270276432,-0.11095341225534888,0.34320072118464406,-1.0,-0.13933585242530422,0.20448292804150797,-0.4694758084668505,-0.010213310070556602,0.2032340967499093,-0.6005961240526387,-0.06533666210891974,0.1699095684343992,-0.3932614714853231,-0.08181833531666075,0.1823982246242365,-0.33344670509574803,-0.08655509337497057,0.09090352072419314,-0.4519933247763286,-0.01306998413759929,0.08456577333335806,-0.5601572537416863,-0.08472209953829639,0.07300145402250335,-0.36169223375653775,-0.06602166263667632,0.08911044365605071,-0.3009889754862872,-0.04093845395574795,-0.011430628888549614,-0.42312952174712753,-0.021896889475269604,-0.017589194975238958,-0.521636213363514,-0.06950884262468703,-0.018138890110831637,-0.38856507812298513,-0.04493089854516955,-0.009389474409679886,-0.33150232580379524,-0.018495935718216817
question,2,0.0,0.0,0.0,0.19519462743313343,-0.023990716173405625,-0.07466855340451962,0.37996547934656477,-0.15825822114785976,-0.09373135830829234,0.509736702293408,-0.3274468069322012,-0.10507944263169637,0.5281008625548624,-0.4986853694861964,-0.10745987605990677,0.3159486481805246,-0.46036728460257625,-0.028528251059465774,0.34352657799018604,-0.7084240743788048,-0.08612413563902382,0.3364444819720403,-0.8434951240449307,-0.12572549561289062,0.33286121834510174,-1.0,-0.15234201146688411,0.1989271139514234,-0.47584690142273106,-0.016811181532088684,0.19675332736421916,-0.6073041645328359,-0.07572425112542015,0.16395671115496985,-0.3988992036311449,-0.08739631201032334,0.17750648956885795,-0.3406157753431303,-0.08657805881891475,0.08712800330575197,-0.45850289591818266,-0.01764310540054723,0.08074886183182825,-0.574515879195597,-0.09122287486284004,0.07016998384131191,-0.3731518367749081,-0.06968704633630957,0.08872973523362557,-0.30963187613508003,-0.041270862115896416,-0.014144185577746058,-0.43311973410566246,-0.025030058252876127,-0.020664610745808214,-0.5345963095733498,-0.07309808805508412,-0.01860494329384596,-0.3961125029775854,-0.04948674012695992,-0.004898317801855047,-0.3298624602335483,-0.02279794522029959
